74,1,I,S,0,50,1,40,PLATINUM,80,80,1,5545,0000-00-00 00:00:00,0000-00-00 00:00:00
75,1,I,S,0,50,1,40,PLATINUM,81,81,1,5607,0000-00-00 00:00:00,0000-00-00 00:00:00
76,1,I,S,0,50,1,40,PLATINUM,82,82,1,5669,0000-00-00 00:00:00,0000-00-00 00:00:00
77,1,I,S,0,50,1,40,PLATINUM,83,83,1,5731,0000-00-00 00:00:00,0000-00-00 00:00:00
78,1,I,S,0,50,1,40,PLATINUM,84,84,1,5793,0000-00-00 00:00:00,0000-00-00 00:00:00
79,1,I,S,0,50,1,40,PLATINUM,85,85,1,5855,0000-00-00 00:00:00,0000-00-00 00:00:00
80,1,I,S,0,50,1,40,PLATINUM,86,86,1,5917,0000-00-00 00:00:00,0000-00-00 00:00:00
81,1,I,S,0,50,1,40,PLATINUM,87,87,1,5978,0000-00-00 00:00:00,0000-00-00 00:00:00
82,1,I,S,0,50,1,40,PLATINUM,88,88,1,6040,0000-00-00 00:00:00,0000-00-00 00:00:00
83,1,I,S,0,50,1,40,PLATINUM,89,89,1,6102,0000-00-00 00:00:00,0000-00-00 00:00:00
84,1,I,S,0,50,1,40,PLATINUM,90,90,1,6164,0000-00-00 00:00:00,0000-00-00 00:00:00
85,1,I,S,0,50,1,40,PLATINUM,91,91,1,6226,0000-00-00 00:00:00,0000-00-00 00:00:00
86,1,I,S,0,50,1,40,PLATINUM,92,92,1,6288,0000-00-00 00:00:00,0000-00-00 00:00:00
87,1,I,S,0,50,1,40,PLATINUM,93,93,1,6348,0000-00-00 00:00:00,0000-00-00 00:00:00
88,1,I,S,0,50,1,40,PLATINUM,94,94,1,6410,0000-00-00 00:00:00,0000-00-00 00:00:00
89,1,I,S,0,50,1,40,PLATINUM,95,95,1,6472,0000-00-00 00:00:00,0000-00-00 00:00:00
90,1,I,S,0,50,1,40,PLATINUM,96,96,1,6534,0000-00-00 00:00:00,0000-00-00 00:00:00
91,1,I,S,0,50,1,40,PLATINUM,97,97,1,6596,0000-00-00 00:00:00,0000-00-00 00:00:00
92,1,I,S,0,50,1,40,PLATINUM,98,98,1,6658,0000-00-00 00:00:00,0000-00-00 00:00:00
93,1,I,S,0,50,1,40,PLATINUM,99,99,1,6720,0000-00-00 00:00:00,0000-00-00 00:00:00
94,1,I,S,0,50,1,40,PLATINUM,100,100,1,6781,0000-00-00 00:00:00,0000-00-00 00:00:00
95,1,I,S,0,50,1,40,PLATINUM,101,101,1,6843,0000-00-00 00:00:00,0000-00-00 00:00:00
96,1,I,S,0,50,1,40,PLATINUM,102,102,1,6905,0000-00-00 00:00:00,0000-00-00 00:00:00
97,1,I,S,0,50,1,40,PLATINUM,103,103,1,6967,0000-00-00 00:00:00,0000-00-00 00:00:00
98,1,I,S,0,50,1,40,PLATINUM,104,104,1,7029,0000-00-00 00:00:00,0000-00-00 00:00:00
99,1,I,S,0,50,1,40,PLATINUM,105,105,1,7091,0000-00-00 00:00:00,0000-00-00 00:00:00
100,1,I,S,0,50,1,40,PLATINUM,106,106,1,7151,0000-00-00 00:00:00,0000-00-00 00:00:00
101,1,I,S,0,50,1,40,PLATINUM,107,107,1,7213,0000-00-00 00:00:00,0000-00-00 00:00:00
102,1,I,S,0,50,1,40,PLATINUM,108,108,1,7275,0000-00-00 00:00:00,0000-00-00 00:00:00
103,1,I,S,0,50,1,40,PLATINUM,109,109,1,7337,0000-00-00 00:00:00,0000-00-00 00:00:00
104,1,I,S,0,50,1,40,PLATINUM,110,110,1,7399,0000-00-00 00:00:00,0000-00-00 00:00:00
105,1,I,S,0,50,1,40,PLATINUM,111,111,1,7461,0000-00-00 00:00:00,0000-00-00 00:00:00
106,1,I,S,0,50,1,40,PLATINUM,112,112,1,7523,0000-00-00 00:00:00,0000-00-00 00:00:00
107,1,I,S,0,50,1,40,PLATINUM,113,113,1,7584,0000-00-00 00:00:00,0000-00-00 00:00:00
108,1,I,S,0,50,1,40,PLATINUM,114,114,1,7646,0000-00-00 00:00:00,0000-00-00 00:00:00
109,1,I,S,0,50,1,40,PLATINUM,115,115,1,7708,0000-00-00 00:00:00,0000-00-00 00:00:00
110,1,I,S,0,50,1,40,PLATINUM,116,116,1,7770,0000-00-00 00:00:00,0000-00-00 00:00:00
111,1,I,S,0,50,1,40,PLATINUM,117,117,1,7832,0000-00-00 00:00:00,0000-00-00 00:00:00
